seed,system,rho,execution_status,H_bits,m_bits,consumer_value,comparator_value,class_benefit,observed_benefit,eligible_mass,eligible_reward_drop,no_op_fraction,collapsed,expected_control_diagnostic,error
6362181083759824,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.7499999999999999,0.25,1.1102230246251565e-16,0.5,0.0,0.0,False,True,
6362181083759824,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
6362181083759824,hidden_irrelevant,0.5,evaluated,1.0,0.2439425228061392,1.0,1.0,0.0,0.0,,,,False,True,
6362181083759824,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
8068891031814092,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
8068891031814092,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
8068891031814092,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
8068891031814092,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
8068891031814092,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
8068891031814092,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
8068891031814092,hidden_irrelevant,0.5,evaluated,1.0,0.1697832254862342,1.0,1.0,0.0,0.0,,,,False,True,
8068891031814092,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6586133627771305,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
6586133627771305,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
6586133627771305,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
6586133627771305,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,0.5,True,True,
6586133627771305,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
6586133627771305,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
6586133627771305,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
6586133627771305,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5308906217970739,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
5308906217970739,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
5308906217970739,constant,0.5,evaluated,0.5,0.0,0.7500000000000001,0.75,0.0,1.1102230246251565e-16,0.5,0.0,1.0,True,True,
5308906217970739,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.7499999999999998,0.0,1.1102230246251565e-16,0.5,0.0,0.5,True,True,
5308906217970739,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
5308906217970739,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
5308906217970739,hidden_irrelevant,0.5,evaluated,1.0,0.010031547430749,1.0,1.0,0.0,0.0,,,,False,True,
5308906217970739,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6477202534809944,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
6477202534809944,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7499999999999999,0.19999999999999996,0.2000000000000003,0.5,0.8,0.18,False,True,
6477202534809944,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
6477202534809944,independent,0.5,evaluated,0.5,0.0,0.7500000000000001,0.7499999999999998,0.0,3.3306690738754696e-16,0.5,0.0,0.5,True,True,
6477202534809944,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
6477202534809944,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
6477202534809944,hidden_irrelevant,0.5,evaluated,1.0,0.01235413107203,1.0,1.0,0.0,0.0,,,,False,True,
6477202534809944,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7595238906593823,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7595238906593823,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
7595238906593823,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7595238906593823,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7595238906593823,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7595238906593823,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7595238906593823,hidden_irrelevant,0.5,evaluated,1.0,0.05459766186667042,1.0,1.0,0.0,0.0,,,,False,True,
7595238906593823,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6894898852798671,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
6894898852798671,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
6894898852798671,constant,0.5,evaluated,0.5,0.0,0.7500000000000001,0.75,0.0,1.1102230246251565e-16,0.5,0.0,1.0,True,True,
6894898852798671,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6894898852798671,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
6894898852798671,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
6894898852798671,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
6894898852798671,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6866606642035744,identity,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,True,
6866606642035744,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7499999999999999,0.19999999999999996,0.2000000000000003,0.5,0.8,0.18,False,True,
6866606642035744,constant,0.5,evaluated,0.5,0.0,0.75,0.7499999999999999,0.0,1.1102230246251565e-16,0.5,0.0,1.0,True,True,
6866606642035744,independent,0.5,evaluated,0.5,0.0,0.7500000000000001,0.75,0.0,1.1102230246251565e-16,0.5,0.0,0.5,True,True,
6866606642035744,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.7499999999999999,0.25,1.1102230246251565e-16,0.5,0.0,0.0,False,True,
6866606642035744,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
6866606642035744,hidden_irrelevant,0.5,evaluated,1.0,0.0442530626232604,1.0,1.0,0.0,0.0,,,,False,True,
6866606642035744,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5178115573784760,identity,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,True,
5178115573784760,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
5178115573784760,constant,0.5,evaluated,0.5,0.0,0.75,0.7499999999999999,0.0,1.1102230246251565e-16,0.5,0.0,1.0,True,True,
5178115573784760,independent,0.5,evaluated,0.5,0.0,0.75,0.7500000000000002,0.0,-2.220446049250313e-16,0.5,0.0,0.5,True,True,
5178115573784760,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.7499999999999999,0.25,1.1102230246251565e-16,0.5,0.0,0.0,False,True,
5178115573784760,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
5178115573784760,hidden_irrelevant,0.5,evaluated,1.0,0.13828083429401838,1.0,1.0,0.0,0.0,,,,False,True,
5178115573784760,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6608911689536610,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
6608911689536610,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
6608911689536610,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
6608911689536610,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6608911689536610,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
6608911689536610,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
6608911689536610,hidden_irrelevant,0.5,evaluated,1.0,0.09883752411378725,1.0,1.0,0.0,0.0,,,,False,True,
6608911689536610,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5150851167228370,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
5150851167228370,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000002,0.19999999999999996,0.19999999999999996,0.5,0.8,0.18,False,True,
5150851167228370,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
5150851167228370,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,0.5,True,True,
5150851167228370,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
5150851167228370,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
5150851167228370,hidden_irrelevant,0.5,evaluated,1.0,2.211178636973756e-05,1.0,1.0,0.0,0.0,,,,False,True,
5150851167228370,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7447117066915054,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7447117066915054,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
7447117066915054,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7447117066915054,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7447117066915054,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7447117066915054,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7447117066915054,hidden_irrelevant,0.5,evaluated,1.0,0.3537992106097234,1.0,1.0,0.0,0.0,,,,False,True,
7447117066915054,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7265140916789096,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7265140916789096,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000002,0.19999999999999996,0.19999999999999996,0.5,0.8,0.18,False,True,
7265140916789096,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7265140916789096,independent,0.5,evaluated,0.5,0.0,0.7499999999999998,0.75,0.0,-2.220446049250313e-16,0.5,0.0,0.5,True,True,
7265140916789096,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7265140916789096,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7265140916789096,hidden_irrelevant,0.5,evaluated,1.0,0.07236987736597149,1.0,1.0,0.0,0.0,,,,False,True,
7265140916789096,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
8222570450007611,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
8222570450007611,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
8222570450007611,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
8222570450007611,independent,0.5,evaluated,0.5,0.0,0.75,0.7499999999999998,0.0,2.220446049250313e-16,0.5,0.0,0.5,True,True,
8222570450007611,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
8222570450007611,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
8222570450007611,hidden_irrelevant,0.5,evaluated,1.0,0.06117735339030714,1.0,1.0,0.0,0.0,,,,False,True,
8222570450007611,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7520703083490026,identity,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,True,
7520703083490026,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000003,0.19999999999999996,0.19999999999999984,0.5,0.8,0.18,False,True,
7520703083490026,constant,0.5,evaluated,0.5,0.0,0.7500000000000001,0.7499999999999999,0.0,2.220446049250313e-16,0.5,0.0,1.0,True,True,
7520703083490026,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7520703083490026,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.7499999999999999,0.25,1.1102230246251565e-16,0.5,0.0,0.0,False,True,
7520703083490026,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
7520703083490026,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
7520703083490026,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7937289334576025,identity,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,True,
7937289334576025,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
7937289334576025,constant,0.5,evaluated,0.5,0.0,0.75,0.7500000000000001,0.0,-1.1102230246251565e-16,0.5,0.0,1.0,True,True,
7937289334576025,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.7499999999999998,0.0,1.1102230246251565e-16,0.5,0.0,0.5,True,True,
7937289334576025,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.7500000000000001,0.25,-1.1102230246251565e-16,0.5,0.0,0.0,False,True,
7937289334576025,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
7937289334576025,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
7937289334576025,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
8031251621782686,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
8031251621782686,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7499999999999999,0.19999999999999996,0.2000000000000003,0.5,0.8,0.18,False,True,
8031251621782686,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
8031251621782686,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
8031251621782686,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
8031251621782686,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
8031251621782686,hidden_irrelevant,0.5,evaluated,1.0,0.038874872918801526,1.0,1.0,0.0,0.0,,,,False,True,
8031251621782686,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
4675980289319755,identity,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,True,
4675980289319755,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000002,0.19999999999999996,0.19999999999999996,0.5,0.8,0.18,False,True,
4675980289319755,constant,0.5,evaluated,0.5,0.0,0.7499999999999999,0.7500000000000001,0.0,-2.220446049250313e-16,0.5,0.0,1.0,True,True,
4675980289319755,independent,0.5,evaluated,0.5,0.0,0.7500000000000002,0.7499999999999998,0.0,4.440892098500626e-16,0.5,0.0,0.5,True,True,
4675980289319755,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.7500000000000001,0.25,-1.1102230246251565e-16,0.5,0.0,0.0,False,True,
4675980289319755,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
4675980289319755,hidden_irrelevant,0.5,evaluated,1.0,0.005342236215694277,1.0,1.0,0.0,0.0,,,,False,True,
4675980289319755,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
8378455272928964,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
8378455272928964,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000001,0.19999999999999996,0.20000000000000007,0.5,0.8,0.18,False,True,
8378455272928964,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
8378455272928964,independent,0.5,evaluated,0.5,0.0,0.75,0.7500000000000002,0.0,-2.220446049250313e-16,0.5,0.0,0.5,True,True,
8378455272928964,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
8378455272928964,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
8378455272928964,hidden_irrelevant,0.5,evaluated,1.0,0.052618577563274906,1.0,1.0,0.0,0.0,,,,False,True,
8378455272928964,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
6291057847018879,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
6291057847018879,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
6291057847018879,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
6291057847018879,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.7500000000000002,0.0,-3.3306690738754696e-16,0.5,0.0,0.5,True,True,
6291057847018879,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
6291057847018879,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
6291057847018879,hidden_irrelevant,0.5,evaluated,1.0,0.006437425806460076,1.0,1.0,0.0,0.0,,,,False,True,
6291057847018879,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
8697261069071826,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
8697261069071826,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000003,0.19999999999999996,0.19999999999999984,0.5,0.8,0.18,False,True,
8697261069071826,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
8697261069071826,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,0.5,True,True,
8697261069071826,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
8697261069071826,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
8697261069071826,hidden_irrelevant,0.5,evaluated,1.0,0.1285836645738906,1.0,1.0,-1.1102230246251565e-16,0.0,,,,False,True,
8697261069071826,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7974710277293019,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7974710277293019,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000002,0.19999999999999996,0.19999999999999996,0.5,0.8,0.18,False,True,
7974710277293019,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7974710277293019,independent,0.5,evaluated,0.5,0.0,0.7499999999999998,0.75,0.0,-2.220446049250313e-16,0.5,0.0,0.5,True,True,
7974710277293019,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7974710277293019,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7974710277293019,hidden_irrelevant,0.5,evaluated,1.0,0.013689645762619503,1.0,1.0,0.0,0.0,,,,False,True,
7974710277293019,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5704777099179131,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
5704777099179131,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.75,0.19999999999999996,0.20000000000000018,0.5,0.8,0.18,False,True,
5704777099179131,constant,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,1.0,True,True,
5704777099179131,independent,0.5,evaluated,0.5,0.0,0.7500000000000001,0.75,0.0,1.1102230246251565e-16,0.5,0.0,0.5,True,True,
5704777099179131,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
5704777099179131,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
5704777099179131,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
5704777099179131,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
4667587628074147,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
4667587628074147,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000002,0.19999999999999996,0.19999999999999996,0.5,0.8,0.18,False,True,
4667587628074147,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
4667587628074147,independent,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
4667587628074147,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
4667587628074147,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
4667587628074147,hidden_irrelevant,0.5,evaluated,1.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
4667587628074147,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
7300265901521981,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
7300265901521981,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7499999999999998,0.19999999999999996,0.2000000000000004,0.5,0.8,0.18,False,True,
7300265901521981,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
7300265901521981,independent,0.5,evaluated,0.5,0.0,0.7499999999999999,0.75,0.0,-1.1102230246251565e-16,0.5,0.0,0.5,True,True,
7300265901521981,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
7300265901521981,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,False,True,
7300265901521981,hidden_irrelevant,0.5,evaluated,1.0,0.028941508260225096,1.0,1.0,0.0,0.0,,,,False,True,
7300265901521981,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
5160674985297922,identity,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,True,
5160674985297922,noisy,0.5,evaluated,0.5,0.265502203205358,0.9500000000000002,0.7500000000000002,0.19999999999999996,0.19999999999999996,0.5,0.8,0.18,False,True,
5160674985297922,constant,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,1.0,True,True,
5160674985297922,independent,0.5,evaluated,0.5,0.0,0.7499999999999998,0.75,0.0,-2.220446049250313e-16,0.5,0.0,0.5,True,True,
5160674985297922,informative_unused,0.5,evaluated,0.5,0.5,0.75,0.75,0.25,0.0,0.5,0.0,0.0,False,True,
5160674985297922,xor_public,0.5,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,,,,True,True,
5160674985297922,hidden_irrelevant,0.5,evaluated,1.0,0.0010157026194981163,0.9999999999999999,0.9999999999999999,0.0,0.0,,,,False,True,
5160674985297922,symmetric_init,0.5,evaluated,0.5,0.0,0.75,0.75,0.0,0.0,0.5,0.0,0.5,True,True,
